train_number,date,sequence,is_origin,is_destination,station_code,station_name,scheduled_arrival_minutes,scheduled_departure_minutes,dwell_time_scheduled_mins,inter_station_scheduled_mins,platform_num,day_of_week,scheduled_hour,scheduled_departure_hour,delay_arrival_minutes,prev_delay_arrival,prev_delay_departure,delay_trend,journey_max_delay_so_far,journey_avg_delay_so_far,remaining_stations_count,remaining_scheduled_mins,next_delay,target_delay_delta
10146,2024-01-16,1,1,0,MAS,MAS Station,340,341.7977741172535,1.7977741172534898,0.0,1,1,5,5,9,0,0,0,9,9,12,99,6.0,-3.0
10146,2024-01-16,2,0,0,AK,AK Station,243,246.96231246740402,3.962312467404018,79.86730332424162,6,1,4,4,6,9,9,9,9,9,11,196,5.0,-1.0
10146,2024-01-16,3,0,0,BSL,BSL Station,338,344.2508689596995,6.250868959699492,67.78673460097512,4,1,5,5,5,6,6,-3,9,7,10,101,7.0,2.0
10146,2024-01-16,4,0,0,AMI,AMI Station,1422,1425.674150273921,3.674150273920893,82.57641799964637,9,1,23,23,7,5,5,-1,9,6,9,457,5.0,-2.0
10146,2024-01-16,5,0,0,BPL,BPL Station,1210,1211.951534588126,1.951534588125982,119.31156579490762,6,1,20,20,5,7,7,2,9,6,8,669,0.0,-5.0
10146,2024-01-16,6,0,0,JP,JP Station,691,693.5558980071419,2.5558980071419053,70.87461165207955,7,1,11,11,0,5,5,-2,9,6,7,1188,0.0,0.0
10146,2024-01-16,7,0,0,HDP,HDP Station,1284,1286.5910093396626,2.591009339662625,130.20536759673107,6,1,21,21,0,0,0,-5,9,5,6,595,0.0,0.0
10146,2024-01-16,8,0,0,MUMBAI,MUMBAI Station,1057,1062.0078882074433,5.00788820744341,90.39990972412839,5,1,17,17,0,0,0,0,9,4,5,822,0.0,0.0
10146,2024-01-16,9,0,0,PUNE,PUNE Station,907,908.3557007146487,1.3557007146487172,52.197870546924925,2,1,15,15,0,0,0,0,9,4,4,972,1.0,1.0
10147,2024-01-17,1,1,0,AK,AK Station,406,409.09648301006206,3.0964830100620384,0.0,9,2,6,6,2,0,0,0,2,2,12,1376,1.0,-1.0
10147,2024-01-17,2,0,0,MAS,MAS Station,1434,1439.0617274721412,5.061727472141339,78.27446646935502,9,2,23,23,1,2,2,2,2,2,11,348,12.0,11.0
10147,2024-01-17,3,0,0,MUMBAI,MUMBAI Station,1308,1310.0496157267594,2.049615726759281,51.87526759821239,6,2,21,21,12,1,1,-1,2,1,10,474,17.0,5.0
10147,2024-01-17,4,0,0,HDP,HDP Station,1064,1066.8253926508085,2.825392650808349,96.12262378009991,6,2,17,17,17,12,12,11,12,5,9,718,21.0,4.0
10147,2024-01-17,5,0,0,BPL,BPL Station,670,673.1739724896735,3.173972489673445,87.34804653041334,5,2,11,11,21,17,17,5,17,8,8,1112,12.0,-9.0
10147,2024-01-17,6,0,0,PUNE,PUNE Station,920,922.3305727727661,2.3305727727661214,112.33268271352286,6,2,15,15,12,21,21,4,21,10,7,862,2.0,-10.0
10147,2024-01-17,7,0,0,AMI,AMI Station,440,442.03825260590474,2.0382526059047246,84.69870006222841,4,2,7,7,2,12,12,-9,21,10,6,1342,0.0,-2.0
10147,2024-01-17,8,0,0,NGP,NGP Station,859,861.923324104785,2.923324104785042,67.75850363246528,5,2,14,14,0,2,2,-10,21,9,5,923,7.0,7.0
10147,2024-01-17,9,0,0,BSL,BSL Station,368,369.7620620587537,1.7620620587537035,80.14163450101495,7,2,6,6,7,0,0,-2,21,8,4,1414,0.0,-7.0
10148,2024-01-18,1,1,0,AMI,AMI Station,269,272.39025783550466,3.390257835504681,0.0,3,3,4,4,9,0,0,0,9,9,7,1396,4.0,-5.0
10148,2024-01-18,2,0,0,BSL,BSL Station,1076,1080.9261570427684,4.926157042768346,82.37309393756212,4,3,17,17,4,9,9,9,9,9,6,589,1.0,-3.0
10148,2024-01-18,3,0,0,NGP,NGP Station,781,784.1418247784843,3.141824778484285,76.86166706248247,2,3,13,13,1,4,4,-5,9,6,5,884,0.0,-1.0
10148,2024-01-18,4,0,0,JP,JP Station,631,634.5971617015192,3.5971617015192487,101.78400264465179,7,3,10,10,0,1,1,-3,9,4,4,1034,1.0,1.0
10148,2024-01-18,5,0,0,MAS,MAS Station,1126,1128.1158290220405,2.115829022040461,98.24968925583025,8,3,18,18,1,0,0,-1,9,3,3,539,0.0,-1.0
10148,2024-01-18,6,0,0,PUNE,PUNE Station,695,695.0,0.0,85.42830383346329,8,3,11,11,0,1,1,1,9,3,2,970,0.0,0.0
10148,2024-01-18,7,0,0,HDP,HDP Station,1039,1042.152682500561,3.1526825005609913,96.12695067864045,2,3,17,17,0,0,0,-1,9,2,1,626,8.0,8.0
10149,2024-01-19,1,1,0,MUMBAI,MUMBAI Station,88,88.46490210821028,0.46490210821027933,0.0,6,4,1,1,4,0,0,0,4,4,12,280,1.0,-3.0
10149,2024-01-19,2,0,0,AK,AK Station,681,684.3507976515139,3.3507976515138704,113.29981765127846,8,4,11,11,1,4,4,4,4,4,11,1127,4.0,3.0
10149,2024-01-19,3,0,0,BSL,BSL Station,805,809.0613796862283,4.061379686228341,100.48824163821375,2,4,13,13,4,1,1,-3,4,2,10,1003,1.0,-3.0
10149,2024-01-19,4,0,0,HDP,HDP Station,312,317.77483707854554,5.7748370785455645,71.11801819826835,7,4,5,5,1,4,4,3,4,3,9,56,0.0,-1.0
10149,2024-01-19,5,0,0,JP,JP Station,1388,1389.9378011133301,1.9378011133300976,77.21187928250957,8,4,23,23,0,1,1,-3,4,2,8,420,0.0,0.0
10149,2024-01-19,6,0,0,NGP,NGP Station,27,30.43090877104114,3.4309087710411403,108.87431011512089,7,4,0,0,0,0,0,-1,4,2,7,341,0.0,0.0
10149,2024-01-19,7,0,0,AMI,AMI Station,201,201.26917067750813,0.2691706775081384,63.20489493407701,8,4,3,3,0,0,0,0,4,1,6,167,0.0,0.0
10149,2024-01-19,8,0,0,PUNE,PUNE Station,1073,1076.9667829493656,3.9667829493655864,78.59061964023562,4,4,17,17,0,0,0,0,4,1,5,735,0.0,0.0
10149,2024-01-19,9,0,0,MAS,MAS Station,95,98.59134258877819,3.591342588778197,65.42447701900733,5,4,1,1,0,0,0,0,4,1,4,273,0.0,0.0
10150,2024-01-15,1,1,0,MUMBAI,MUMBAI Station,859,862.3428454100498,3.3428454100498164,0.0,6,0,14,14,0,0,0,0,0,0,6,1435,9.0,9.0
10150,2024-01-15,2,0,0,BSL,BSL Station,119,121.78387164432125,2.7838716443212586,111.66101311107165,4,0,1,1,9,0,0,0,0,0,5,735,0.0,-9.0
10150,2024-01-15,3,0,0,PUNE,PUNE Station,255,256.01273132860086,1.0127313286008899,98.34190648846493,3,0,4,4,0,9,9,9,9,4,4,599,0.0,0.0
10150,2024-01-15,4,0,0,AMI,AMI Station,1340,1342.8498208970582,2.8498208970581285,90.92957338409576,3,0,22,22,0,0,0,-9,9,3,3,954,1.0,1.0
10150,2024-01-15,5,0,0,BPL,BPL Station,1386,1390.1119797253618,4.111979725361872,73.2731739400289,2,0,23,23,1,0,0,0,9,2,2,908,0.0,-1.0
10150,2024-01-15,6,0,0,JP,JP Station,991,996.8427229181634,5.842722918163455,84.73677455880346,6,0,16,16,0,1,1,1,9,2,1,1303,2.0,2.0
10151,2024-01-16,1,1,0,BSL,BSL Station,800,803.0425081692254,3.042508169225393,0.0,9,1,13,13,14,0,0,0,14,14,10,884,0.0,-14.0
10151,2024-01-16,2,0,0,AMI,AMI Station,99,101.76434815501574,2.764348155015737,86.44745924753403,5,1,1,1,0,14,14,14,14,14,9,145,0.0,0.0
10151,2024-01-16,3,0,0,BPL,BPL Station,921,922.4170137621113,1.4170137621113108,110.20758626566527,7,1,15,15,0,0,0,-14,14,7,8,763,0.0,0.0
10151,2024-01-16,4,0,0,AK,AK Station,933,936.552925165415,3.5529251654149663,52.73560132523037,3,1,15,15,0,0,0,0,14,4,7,751,8.0,8.0
10151,2024-01-16,5,0,0,MUMBAI,MUMBAI Station,36,36.93509995269178,0.9350999526917767,102.77086634535198,5,1,0,0,8,0,0,0,14,3,6,208,5.0,-3.0
10151,2024-01-16,6,0,0,PUNE,PUNE Station,259,260.7207709058916,1.7207709058916043,97.77317044737362,9,1,4,4,5,8,8,8,14,4,5,1425,8.0,3.0
10151,2024-01-16,7,0,0,JP,JP Station,104,110.24011437209475,6.240114372094751,91.62554335182138,5,1,1,1,8,5,5,-3,14,4,4,140,6.0,-2.0
10151,2024-01-16,8,0,0,HDP,HDP Station,1382,1385.0861510904465,3.086151090446452,100.83328049031876,6,1,23,23,6,8,8,3,14,5,3,302,3.0,-3.0
10151,2024-01-16,9,0,0,MAS,MAS Station,1394,1396.1554892727795,2.1554892727794472,113.30704765104232,1,1,23,23,3,6,6,-2,14,5,2,290,2.0,-1.0
10152,2024-01-17,1,1,0,MAS,MAS Station,916,920.933347759418,4.93334775941798,0.0,2,2,15,15,2,0,0,0,2,2,9,973,1.0,-1.0
10152,2024-01-17,2,0,0,AK,AK Station,257,260.2427592095639,3.242759209563902,122.68766397295528,1,2,4,4,1,2,2,2,2,2,8,192,4.0,3.0
10152,2024-01-17,3,0,0,HDP,HDP Station,131,133.07273743684974,2.0727374368497467,107.24558824106066,3,2,2,2,4,1,1,-1,2,1,7,318,9.0,5.0
10152,2024-01-17,4,0,0,BSL,BSL Station,1153,1155.7285212009785,2.728521200978517,102.46815947990055,8,2,19,19,9,4,4,3,4,2,6,736,10.0,1.0
10152,2024-01-17,5,0,0,MUMBAI,MUMBAI Station,1123,1123.5453954711902,0.5453954711902727,104.35420921095962,2,2,18,18,10,9,9,5,9,4,5,766,2.0,-8.0
10152,2024-01-17,6,0,0,NGP,NGP Station,470,474.90913630495305,4.9091363049530745,58.41919777764142,8,2,7,7,2,10,10,1,10,5,4,1419,2.0,0.0
10152,2024-01-17,7,0,0,BPL,BPL Station,640,641.8567998272289,1.856799827228853,118.84212233536286,4,2,10,10,2,2,2,-8,10,4,3,1249,0.0,-2.0
10152,2024-01-17,8,0,0,JP,JP Station,1120,1120.0,0.0,74.62467179922959,2,2,18,18,0,2,2,0,10,4,2,769,0.0,0.0
10152,2024-01-17,9,0,0,AMI,AMI Station,643,646.8644494795608,3.864449479560765,75.9002970472387,2,2,10,10,0,0,0,-2,10,3,1,1246,8.0,8.0
10153,2024-01-18,1,1,0,MAS,MAS Station,527,527.3532665455147,0.35326654551464376,0.0,7,3,8,8,17,0,0,0,17,17,11,404,1.0,-16.0
10153,2024-01-18,2,0,0,PUNE,PUNE Station,10,14.719730738099557,4.719730738099558,115.49367699358973,3,3,0,0,1,17,17,17,17,17,10,921,6.0,5.0
10153,2024-01-18,3,0,0,MUMBAI,MUMBAI Station,134,137.48860356954333,3.488603569543336,56.751220727536264,2,3,2,2,6,1,1,-16,17,9,9,797,17.0,11.0
10153,2024-01-18,4,0,0,AMI,AMI Station,252,254.50680687364581,2.5068068736458273,54.26377556372635,2,3,4,4,17,6,6,5,17,8,8,679,3.0,-14.0
10153,2024-01-18,5,0,0,AK,AK Station,1134,1135.9510306169793,1.9510306169794316,98.62466752292875,4,3,18,18,3,17,17,11,17,10,7,1237,1.0,-2.0
10153,2024-01-18,6,0,0,JP,JP Station,417,419.55502170735474,2.5550217073547508,104.12741394501198,4,3,6,6,1,3,3,-14,17,8,6,514,3.0,2.0
10153,2024-01-18,7,0,0,NGP,NGP Station,1328,1328.3200953909534,0.32009539095345163,100.93199517178152,9,3,22,22,3,1,1,-2,17,7,5,1043,4.0,1.0
10153,2024-01-18,8,0,0,BSL,BSL Station,664,667.4198118067671,3.4198118067671404,71.5365160905601,7,3,11,11,4,3,3,2,17,6,4,267,8.0,4.0
10153,2024-01-18,9,0,0,HDP,HDP Station,727,730.3112331967783,3.3112331967782724,98.91355814163848,1,3,12,12,8,4,4,1,17,6,3,204,5.0,-3.0
10154,2024-01-19,1,1,0,MAS,MAS Station,698,700.9333439690806,2.9333439690806706,0.0,6,4,11,11,2,0,0,0,2,2,12,624,0.0,-2.0
10154,2024-01-19,2,0,0,AK,AK Station,1047,1051.1629856271054,4.162985627105348,62.34443017924845,8,4,17,17,0,2,2,2,2,2,11,275,0.0,0.0
10154,2024-01-19,3,0,0,NGP,NGP Station,933,936.7738417374293,3.773841737429308,51.75256018105577,6,4,15,15,0,0,0,-2,2,1,10,389,3.0,3.0
10154,2024-01-19,4,0,0,HDP,HDP Station,451,454.5571910324763,3.557191032476265,72.38479617770558,5,4,7,7,3,0,0,0,2,0,9,871,0.0,-3.0
10154,2024-01-19,5,0,0,AMI,AMI Station,1223,1226.21971341748,3.2197134174799773,84.14146119879715,6,4,20,20,0,3,3,3,3,1,8,99,0.0,0.0
10154,2024-01-19,6,0,0,JP,JP Station,1176,1177.2198800917326,1.219880091732569,102.8810725711244,1,4,19,19,0,0,0,-3,3,1,7,146,3.0,3.0
10154,2024-01-19,7,0,0,BSL,BSL Station,380,381.90843281904785,1.908432819047856,85.34415999229105,4,4,6,6,3,0,0,0,3,0,6,942,3.0,0.0
10154,2024-01-19,8,0,0,PUNE,PUNE Station,155,160.46528601319025,5.465286013190238,96.45949483909718,7,4,2,2,3,3,3,3,3,1,5,1167,0.0,-3.0
10154,2024-01-19,9,0,0,BPL,BPL Station,995,995.0,0.0,121.10828690777166,7,4,16,16,0,3,3,0,3,1,4,327,5.0,5.0
10155,2024-01-15,1,1,0,MUMBAI,MUMBAI Station,845,849.1222108704129,4.122210870412913,0.0,6,0,14,14,7,0,0,0,7,7,8,125,4.0,-3.0
10155,2024-01-15,2,0,0,AMI,AMI Station,261,264.5968288934189,3.596828893418866,102.01857694260755,5,0,4,4,4,7,7,7,7,7,7,709,6.0,2.0
10155,2024-01-15,3,0,0,BSL,BSL Station,1405,1408.8839920706116,3.883992070611633,95.97716927501159,6,0,23,23,6,4,4,-3,7,5,6,1005,0.0,-6.0
10155,2024-01-15,4,0,0,PUNE,PUNE Station,867,871.0189407299736,4.018940729973524,75.79726786325236,3,0,14,14,0,6,6,2,7,5,5,103,6.0,6.0
10155,2024-01-15,5,0,0,NGP,NGP Station,450,456.03763662523795,6.03763662523793,58.1503405544359,5,0,7,7,6,0,0,-6,7,4,4,520,0.0,-6.0
10155,2024-01-15,6,0,0,MAS,MAS Station,854,857.7808983216635,3.780898321663452,69.50100937736636,3,0,14,14,0,6,6,6,7,4,3,116,0.0,0.0
10155,2024-01-15,7,0,0,HDP,HDP Station,309,310.26944051455445,1.269440514554454,98.00339210400995,5,0,5,5,0,0,0,-6,7,3,2,661,0.0,0.0
10155,2024-01-15,8,0,0,BPL,BPL Station,1127,1128.1907734400047,1.1907734400047634,126.53466605467172,4,0,18,18,0,0,0,0,7,3,1,1283,0.0,0.0
10156,2024-01-16,1,1,0,JP,JP Station,1257,1261.3254101789912,4.325410178991254,0.0,4,1,20,20,0,0,0,0,0,0,4,696,0.0,0.0
10156,2024-01-16,2,0,0,PUNE,PUNE Station,1267,1269.42577377852,2.4257737785198747,77.87832335560682,2,1,21,21,0,0,0,0,0,0,3,686,0.0,0.0
10156,2024-01-16,3,0,0,NGP,NGP Station,1347,1347.0,0.0,120.188981008053,5,1,22,22,0,0,0,0,0,0,2,606,0.0,0.0
10156,2024-01-16,4,0,0,HDP,HDP Station,185,186.9399963438903,1.9399963438902894,104.39198995249782,4,1,3,3,0,0,0,0,0,0,1,328,0.0,0.0
10157,2024-01-17,1,1,0,BPL,BPL Station,425,426.38224799063283,1.3822479906328313,0.0,8,2,7,7,12,0,0,0,12,12,6,1313,4.0,-8.0
10157,2024-01-17,2,0,0,BSL,BSL Station,1297,1299.3612730024502,2.361273002450173,56.85712829735391,3,2,21,21,4,12,12,12,12,12,5,441,0.0,-4.0
10157,2024-01-17,3,0,0,JP,JP Station,1426,1429.3743346454614,3.3743346454613357,48.5035616408636,3,2,23,23,0,4,4,-8,12,8,4,312,0.0,0.0
10157,2024-01-17,4,0,0,MAS,MAS Station,1202,1208.9488711599952,6.94887115999523,91.19998417713012,6,2,20,20,0,0,0,-4,12,5,3,536,0.0,0.0
10157,2024-01-17,5,0,0,HDP,HDP Station,232,236.05627396800023,4.056273968000224,64.13308967330337,1,2,3,3,0,0,0,0,12,4,2,66,0.0,0.0
10157,2024-01-17,6,0,0,NGP,NGP Station,826,829.0707506098951,3.0707506098950685,95.72083185027375,9,2,13,13,0,0,0,0,12,3,1,912,2.0,2.0
10158,2024-01-18,1,1,0,AK,AK Station,587,588.9744714274564,1.9744714274563724,0.0,7,3,9,9,1,0,0,0,1,1,13,867,6.0,5.0
10158,2024-01-18,2,0,0,MUMBAI,MUMBAI Station,1314,1316.3642496926902,2.364249692690275,74.68777685939625,2,3,21,21,6,1,1,1,1,1,12,140,0.0,-6.0
10158,2024-01-18,3,0,0,PUNE,PUNE Station,829,832.596887270073,3.5968872700729992,75.24489506334236,6,3,13,13,0,6,6,5,6,3,11,625,0.0,0.0
10158,2024-01-18,4,0,0,HDP,HDP Station,860,860.7051136519856,0.7051136519855756,87.23928756235519,9,3,14,14,0,0,0,-6,6,2,10,594,3.0,3.0
10158,2024-01-18,5,0,0,JP,JP Station,246,247.38539974901147,1.3853997490114742,67.62953031576735,4,3,4,4,3,0,0,0,6,1,9,1208,1.0,-2.0
10158,2024-01-18,6,0,0,BPL,BPL Station,1419,1422.6561367285844,3.6561367285844018,74.98905621993903,8,3,23,23,1,3,3,3,6,2,8,35,11.0,10.0
10158,2024-01-18,7,0,0,MAS,MAS Station,566,567.5200114584138,1.5200114584138344,70.22941984268199,1,3,9,9,11,1,1,-2,6,1,7,888,2.0,-9.0
10158,2024-01-18,8,0,0,AMI,AMI Station,61,65.37980487752964,4.379804877529634,118.06285099925805,4,3,1,1,2,11,11,10,11,3,6,1393,2.0,0.0
10158,2024-01-18,9,0,0,BSL,BSL Station,736,740.119140722616,4.119140722615924,25.652422214207633,2,3,12,12,2,2,2,-9,11,3,5,718,5.0,3.0
10159,2024-01-19,1,1,0,MAS,MAS Station,178,178.87669910606772,0.8766991060677309,0.0,3,4,2,2,9,0,0,0,9,9,11,491,0.0,-9.0
10159,2024-01-19,2,0,0,AK,AK Station,292,297.13707824547555,5.137078245475571,63.27349626968385,2,4,4,4,0,9,9,9,9,9,10,377,0.0,0.0
10159,2024-01-19,3,0,0,MUMBAI,MUMBAI Station,472,475.7096240079926,3.709624007992586,69.51634719104531,3,4,7,7,0,0,0,-9,9,4,9,197,0.0,0.0
10159,2024-01-19,4,0,0,JP,JP Station,319,323.20177264598226,4.201772645982274,110.11026955708468,8,4,5,5,0,0,0,0,9,3,8,350,1.0,1.0
10159,2024-01-19,5,0,0,NGP,NGP Station,1120,1124.7551155945443,4.755115594544447,84.56883392412331,7,4,18,18,1,0,0,0,9,2,7,989,0.0,-1.0
10159,2024-01-19,6,0,0,BSL,BSL Station,679,680.0525110904966,1.0525110904966462,109.18885417993175,9,4,11,11,0,1,1,1,9,2,6,1430,0.0,0.0
10159,2024-01-19,7,0,0,AMI,AMI Station,796,799.3912722128624,3.391272212862429,78.25604108252226,3,4,13,13,0,0,0,-1,9,1,5,1313,0.0,0.0
10159,2024-01-19,8,0,0,PUNE,PUNE Station,1280,1284.0905289610312,4.090528961031122,115.42666879170199,1,4,21,21,0,0,0,0,9,1,4,829,0.0,0.0
10159,2024-01-19,9,0,0,BPL,BPL Station,298,300.98196395663024,2.9819639566302176,85.20888282125802,2,4,4,4,0,0,0,0,9,1,3,371,1.0,1.0
10160,2024-01-15,1,1,0,AK,AK Station,1047,1048.5724376427527,1.5724376427525795,0.0,1,0,17,17,0,0,0,0,0,0,9,92,5.0,5.0
10160,2024-01-15,2,0,0,BSL,BSL Station,82,86.1965796943914,4.1965796943914055,63.86907972973826,9,0,1,1,5,0,0,0,0,0,8,1057,6.0,1.0
10160,2024-01-15,3,0,0,NGP,NGP Station,359,361.47648460105296,2.476484601052944,72.06828918705617,7,0,5,5,6,5,5,5,5,2,7,780,2.0,-4.0
10160,2024-01-15,4,0,0,PUNE,PUNE Station,757,758.5481921647962,1.548192164796152,93.77687959967044,8,0,12,12,2,6,6,1,6,3,6,382,0.0,-2.0
10160,2024-01-15,5,0,0,MUMBAI,MUMBAI Station,543,545.7947399499558,2.794739949955796,56.05820038118879,4,0,9,9,0,2,2,-4,6,3,5,596,1.0,1.0
10160,2024-01-15,6,0,0,JP,JP Station,117,119.78750605219163,2.787506052191635,96.0464580069655,3,0,1,1,1,0,0,-2,6,2,4,1022,0.0,-1.0
10160,2024-01-15,7,0,0,AMI,AMI Station,1397,1402.1819083086034,5.181908308603295,103.94476092780626,4,0,23,23,0,1,1,1,6,2,3,1182,4.0,4.0
10160,2024-01-15,8,0,0,MAS,MAS Station,473,474.79890653699545,1.7989065369954624,84.06806603561239,7,0,7,7,4,0,0,-1,6,2,2,666,3.0,-1.0
10160,2024-01-15,9,0,0,HDP,HDP Station,1314,1314.0,0.0,111.32703782390475,4,0,21,21,3,4,4,4,6,2,1,1265,1.0,-2.0
10161,2024-01-16,1,1,0,JP,JP Station,1003,1006.9860796568494,3.986079656849406,0.0,3,1,16,16,0,0,0,0,0,0,11,1414,4.0,4.0
10161,2024-01-16,2,0,0,AMI,AMI Station,1421,1425.7691189196325,4.769118919632581,90.28574423767978,8,1,23,23,4,0,0,0,0,0,10,996,0.0,-4.0
10161,2024-01-16,3,0,0,AK,AK Station,1105,1106.6002375501532,1.6002375501531927,87.75064437785973,9,1,18,18,0,4,4,4,4,2,9,1312,3.0,3.0
10161,2024-01-16,4,0,0,BPL,BPL Station,1264,1266.4661741502102,2.466174150210149,91.4323678542056,8,1,21,21,3,0,0,-4,4,1,8,1153,0.0,-3.0
10161,2024-01-16,5,0,0,NGP,NGP Station,398,400.80696682588314,2.806966825883143,114.33688713480043,5,1,6,6,0,3,3,3,4,1,7,579,0.0,0.0
10161,2024-01-16,6,0,0,BSL,BSL Station,787,790.2028103283579,3.20281032835793,67.49797478983226,6,1,13,13,0,0,0,-3,4,1,6,190,0.0,0.0
10161,2024-01-16,7,0,0,MAS,MAS Station,1023,1025.5306890581935,2.530689058193412,74.42390542793221,7,1,17,17,0,0,0,0,4,1,5,1394,0.0,0.0
10161,2024-01-16,8,0,0,PUNE,PUNE Station,1375,1377.875150934594,2.8751509345940147,82.66684455439001,9,1,22,22,0,0,0,0,4,1,4,1042,0.0,0.0
10161,2024-01-16,9,0,0,HDP,HDP Station,289,289.3596924157794,0.3596924157794241,103.01482074132929,7,1,4,4,0,0,0,0,4,0,3,688,5.0,5.0
10162,2024-01-17,1,1,0,AMI,AMI Station,381,384.29567750268404,3.2956775026840504,0.0,5,2,6,6,6,0,0,0,6,6,12,1033,5.0,-1.0
10162,2024-01-17,2,0,0,BPL,BPL Station,1351,1353.7432309453054,2.7432309453054007,88.67775212095987,9,2,22,22,5,6,6,6,6,6,11,63,1.0,-4.0
10162,2024-01-17,3,0,0,AK,AK Station,203,204.32731635123693,1.3273163512369448,47.220222127725236,2,2,3,3,1,5,5,-1,6,5,10,1211,0.0,-1.0
10162,2024-01-17,4,0,0,PUNE,PUNE Station,1061,1064.6554754664905,3.655475466490655,106.02488909322098,8,2,17,17,0,1,1,-4,6,4,9,353,0.0,0.0
10162,2024-01-17,5,0,0,BSL,BSL Station,826,830.9864941516922,4.986494151692245,100.50357963177196,2,2,13,13,0,0,0,-1,6,3,8,588,2.0,2.0
10162,2024-01-17,6,0,0,MUMBAI,MUMBAI Station,536,540.5788209661022,4.578820966102123,53.14126187504649,5,2,8,8,2,0,0,0,6,2,7,878,0.0,-2.0
10162,2024-01-17,7,0,0,HDP,HDP Station,494,497.19458457302505,3.1945845730250597,104.44750609638592,9,2,8,8,0,2,2,2,6,2,6,920,0.0,0.0
10162,2024-01-17,8,0,0,NGP,NGP Station,464,466.8966350354135,2.8966350354135133,86.76746503076208,6,2,7,7,0,0,0,-2,6,2,5,950,11.0,11.0
10162,2024-01-17,9,0,0,MAS,MAS Station,658,658.3221024282377,0.3221024282376712,103.31520108015604,2,2,10,10,11,0,0,0,6,1,4,756,4.0,-7.0
10163,2024-01-18,1,1,0,HDP,HDP Station,33,34.003340851887906,1.003340851887906,0.0,1,3,0,0,1,0,0,0,1,1,7,30,3.0,2.0
10163,2024-01-18,2,0,0,AMI,AMI Station,834,837.0853366494869,3.0853366494868077,67.66896939426621,3,3,13,13,3,1,1,1,1,1,6,669,0.0,-3.0
10163,2024-01-18,3,0,0,NGP,NGP Station,1089,1091.0035369434852,2.0035369434852845,99.91615396318942,1,3,18,18,0,3,3,2,3,2,5,414,0.0,0.0
10163,2024-01-18,4,0,0,AK,AK Station,1330,1331.6003213669708,1.6003213669707874,103.46945592316462,4,3,22,22,0,0,0,-3,3,1,4,173,3.0,3.0
10163,2024-01-18,5,0,0,MAS,MAS Station,1397,1398.0527531997009,1.0527531997008954,88.52338495240947,1,3,23,23,3,0,0,0,3,1,3,106,0.0,-3.0
10163,2024-01-18,6,0,0,PUNE,PUNE Station,337,340.130659328959,3.1306593289589566,69.84431456164631,7,3,5,5,0,3,3,3,3,1,2,1166,4.0,4.0
10163,2024-01-18,7,0,0,BSL,BSL Station,420,424.053045485501,4.05304548550099,82.34568089148976,2,3,7,7,4,0,0,-3,3,1,1,1083,0.0,-4.0
10164,2024-01-19,1,1,0,AMI,AMI Station,465,465.66179584587314,0.6617958458731237,0.0,4,4,7,7,2,0,0,0,2,2,4,438,5.0,3.0
10164,2024-01-19,2,0,0,MAS,MAS Station,472,475.48456859747046,3.484568597470481,98.42494757381961,9,4,7,7,5,2,2,2,2,2,3,431,6.0,1.0
10164,2024-01-19,3,0,0,AK,AK Station,139,143.57128122116464,4.571281221164645,110.18165965208841,9,4,2,2,6,5,5,3,5,3,2,764,0.0,-6.0
10164,2024-01-19,4,0,0,BSL,BSL Station,1008,1012.3295302616833,4.32953026168328,87.49078921695659,2,4,16,16,0,6,6,1,6,4,1,1335,3.0,3.0
10165,2024-01-15,1,1,0,PUNE,PUNE Station,587,590.4543312810297,3.4543312810296642,0.0,8,0,9,9,15,0,0,0,15,15,4,82,13.0,-2.0
10165,2024-01-15,2,0,0,MUMBAI,MUMBAI Station,980,983.3618419459136,3.361841945913601,97.55091322898228,4,0,16,16,13,15,15,15,15,15,3,1129,4.0,-9.0
10165,2024-01-15,3,0,0,AMI,AMI Station,926,931.1160384806313,5.116038480631342,83.80578376386855,7,0,15,15,4,13,13,-2,15,14,2,1183,4.0,0.0
10165,2024-01-15,4,0,0,AK,AK Station,1058,1059.0946861349196,1.0946861349195798,85.33216770783096,2,0,17,17,4,4,4,-9,15,10,1,1051,1.0,-3.0
10166,2024-01-16,1,1,0,AK,AK Station,1274,1277.2035995638807,3.203599563880653,0.0,8,1,21,21,0,0,0,0,0,0,13,611,0.0,0.0
10166,2024-01-16,2,0,0,MAS,MAS Station,167,171.4492569589215,4.449256958921482,102.21824800895605,2,1,2,2,0,0,0,0,0,0,12,278,1.0,1.0
10166,2024-01-16,3,0,0,NGP,NGP Station,143,143.0,0.0,99.6506741964237,9,1,2,2,1,0,0,0,0,0,11,302,0.0,-1.0
10166,2024-01-16,4,0,0,BPL,BPL Station,571,574.2785750340535,3.2785750340534467,90.91258659975728,4,1,9,9,0,1,1,1,1,0,10,1314,0.0,0.0
10166,2024-01-16,5,0,0,BSL,BSL Station,1022,1022.0,0.0,50.40686184385483,1,1,17,17,0,0,0,-1,1,0,9,863,0.0,0.0
10166,2024-01-16,6,0,0,AMI,AMI Station,616,618.3104527854983,2.3104527854983488,69.3261588992194,1,1,10,10,0,0,0,0,1,0,8,1269,0.0,0.0
10166,2024-01-16,7,0,0,PUNE,PUNE Station,1339,1342.797696097721,3.7976960977209337,54.39579660368145,9,1,22,22,0,0,0,0,1,0,7,546,0.0,0.0
